address,round(avg(available_bikes)),HOUR,DOW,last_update
"Merrion Square West",18,22,Friday,"2018-03-30 22:10:22"
"Merrion Square West",18,23,Friday,"2018-03-30 23:01:16"
"Merrion Square West",19,6,Saturday,"2018-03-31 06:05:38"
"Merrion Square West",9,7,Saturday,"2018-03-31 07:01:04"
"Merrion Square West",3,8,Saturday,"2018-03-31 08:03:28"
"Merrion Square West",3,9,Saturday,"2018-03-31 09:04:42"
"Merrion Square West",2,10,Saturday,"2018-03-31 10:07:43"
"Merrion Square West",2,11,Saturday,"2018-03-31 11:03:11"
"Merrion Square West",0,12,Saturday,"2018-03-31 12:01:23"
"Merrion Square West",1,13,Saturday,"2018-03-31 13:05:44"
"Merrion Square West",3,14,Saturday,"2018-03-31 14:01:58"
"Merrion Square West",3,15,Saturday,"2018-03-31 15:06:15"
"Merrion Square West",2,16,Saturday,"2018-03-31 16:03:10"
"Merrion Square West",3,17,Saturday,"2018-03-31 17:06:59"
"Merrion Square West",1,18,Saturday,"2018-03-31 18:04:49"
"Merrion Square West",1,19,Saturday,"2018-03-31 19:06:12"
"Merrion Square West",0,20,Saturday,"2018-03-31 20:05:33"
"Merrion Square West",0,21,Saturday,"2018-03-31 21:06:48"
"Merrion Square West",0,22,Saturday,"2018-03-31 22:08:00"
"Merrion Square West",0,23,Saturday,"2018-03-31 23:09:16"
"Merrion Square West",1,6,Sunday,"2018-04-01 06:02:55"
"Merrion Square West",3,7,Sunday,"2018-04-01 07:08:04"
"Merrion Square West",4,8,Sunday,"2018-04-01 08:08:31"
"Merrion Square West",6,9,Sunday,"2018-04-01 09:05:02"
"Merrion Square West",8,10,Sunday,"2018-04-01 10:03:48"
"Merrion Square West",9,11,Sunday,"2018-04-01 11:00:34"
"Merrion Square West",11,12,Sunday,"2018-04-01 12:06:16"
"Merrion Square West",15,13,Sunday,"2018-04-01 13:04:50"
"Merrion Square West",15,14,Sunday,"2018-04-01 14:04:44"
"Merrion Square West",17,15,Sunday,"2018-04-01 15:07:01"
"Merrion Square West",16,16,Sunday,"2018-04-01 16:04:00"
"Merrion Square West",16,17,Sunday,"2018-04-01 17:06:16"
"Merrion Square West",15,18,Sunday,"2018-04-01 18:10:00"
"Merrion Square West",13,19,Sunday,"2018-04-01 19:06:17"
"Merrion Square West",13,20,Sunday,"2018-04-01 20:07:20"
"Merrion Square West",14,21,Sunday,"2018-04-01 21:03:55"
"Merrion Square West",13,22,Sunday,"2018-04-01 22:09:46"
"Merrion Square West",13,23,Sunday,"2018-04-01 23:00:36"
"Merrion Square West",15,6,Monday,"2018-04-02 06:02:40"
"Merrion Square West",18,7,Monday,"2018-04-02 07:05:22"
"Merrion Square West",20,8,Monday,"2018-04-02 08:03:59"
"Merrion Square West",20,9,Monday,"2018-04-02 09:06:49"
"Merrion Square West",20,10,Monday,"2018-04-02 10:07:44"
"Merrion Square West",19,11,Monday,"2018-04-02 11:08:39"
"Merrion Square West",19,12,Monday,"2018-04-02 12:04:27"
"Merrion Square West",19,13,Monday,"2018-04-02 13:05:22"
"Merrion Square West",19,14,Monday,"2018-04-02 14:06:17"
"Merrion Square West",19,15,Monday,"2018-04-02 15:07:11"
"Merrion Square West",19,16,Monday,"2018-04-02 16:08:07"
"Merrion Square West",20,17,Monday,"2018-04-02 17:05:57"
"Merrion Square West",20,18,Monday,"2018-04-02 18:06:53"
"Merrion Square West",20,19,Monday,"2018-04-02 19:07:47"
"Merrion Square West",20,20,Monday,"2018-04-02 20:08:42"
"Merrion Square West",20,21,Monday,"2018-04-02 21:09:37"
"Merrion Square West",20,22,Monday,"2018-04-02 22:00:22"
"Merrion Square West",19,23,Monday,"2018-04-02 23:01:17"
"Merrion Square West",19,6,Tuesday,"2018-04-03 06:08:26"
"Merrion Square West",19,7,Tuesday,"2018-04-03 07:00:37"
"Merrion Square West",20,8,Tuesday,"2018-04-03 08:02:01"
"Merrion Square West",20,9,Tuesday,"2018-04-03 09:02:47"
"Merrion Square West",19,10,Tuesday,"2018-04-03 10:05:01"
"Merrion Square West",19,11,Tuesday,"2018-04-03 11:08:23"
"Merrion Square West",17,12,Tuesday,"2018-04-03 12:08:33"
"Merrion Square West",17,13,Tuesday,"2018-04-03 13:13:13"
"Merrion Square West",18,14,Tuesday,"2018-04-03 14:02:14"
"Merrion Square West",19,15,Tuesday,"2018-04-03 15:03:14"
"Merrion Square West",19,16,Tuesday,"2018-04-03 16:07:58"
"Merrion Square West",9,17,Tuesday,"2018-04-03 17:00:30"
"Merrion Square West",1,18,Tuesday,"2018-04-03 18:03:14"
"Merrion Square West",0,19,Tuesday,"2018-04-03 19:05:00"
"Merrion Square West",0,20,Tuesday,"2018-04-03 20:08:49"
"Merrion Square West",0,21,Tuesday,"2018-04-03 21:04:33"
"Merrion Square West",0,22,Tuesday,"2018-04-03 22:05:42"
"Merrion Square West",0,23,Tuesday,"2018-04-03 23:06:53"
"Merrion Square West",4,6,Wednesday,"2018-04-04 06:08:45"
"Merrion Square West",11,7,Wednesday,"2018-04-04 07:01:20"
"Merrion Square West",19,8,Wednesday,"2018-04-04 08:04:31"
"Merrion Square West",20,9,Wednesday,"2018-04-04 09:02:15"
"Merrion Square West",20,10,Wednesday,"2018-04-04 10:01:43"
"Merrion Square West",19,11,Wednesday,"2018-04-04 11:04:13"
"Merrion Square West",17,12,Wednesday,"2018-04-04 12:05:03"
"Merrion Square West",19,13,Wednesday,"2018-04-04 13:00:07"
"Merrion Square West",19,14,Wednesday,"2018-04-04 14:04:54"
"Merrion Square West",18,15,Wednesday,"2018-04-04 15:01:35"
"Merrion Square West",15,16,Wednesday,"2018-04-04 16:02:38"
"Merrion Square West",2,17,Wednesday,"2018-04-04 17:01:28"
"Merrion Square West",2,18,Wednesday,"2018-04-04 18:00:21"
"Merrion Square West",2,19,Wednesday,"2018-04-04 19:07:18"
"Merrion Square West",1,20,Wednesday,"2018-04-04 20:02:00"
"Merrion Square West",0,21,Wednesday,"2018-04-04 21:02:57"
"Merrion Square West",0,22,Wednesday,"2018-04-04 22:01:09"
"Merrion Square West",0,23,Wednesday,"2018-04-04 23:02:05"
